,tweet,label
9511,Fuck her pussy &#127814;&#128047; Fuck her mouth &#127814;&#128068; Fuck her ass &#127814;&#128169; &#128514;&#128514; cause she nasty,0
9512,Fuck her pussy fuck her mouth fuck her ass cause she nasty,1
9513,Fuck her right in the pussy.,0
9514,Fuck is Yall sayin bitch ma h456d love me &#128076;,0
9515,Fuck is yaw sayin bitch my hood love me&#128677;&#9889;&#127984;,0
9516,"Fuck it, its 4 am why am I tweeting as if anyone is going to answer me, y'all niggers don't reply at 4 pm. Niggerfag Niggerfag Niggerfag",0
9517,Fuck ms. Patrick that bitch can't teach for shit,0
9518,Fuck my Ex bitch,0
9519,Fuck niggah add it up..&gt;&gt;&gt;,0
9520,Fuck nigguh Trynna talk it out. Wtf we Finna talk about?,0
9521,Fuck off bitch,0
9522,"Fuck rebuild the tranny, I'm driving it like its been for the last 4 years till it finally goes out &#128514;&#128514;&#128514;",0
9523,"Fuck that Dancehall shit, thru that #TWERKTAPE on bitch",0
9524,"Fuck that I got a curfew I break that bitch tho idgaf , she could fuss and curse at me when I get home lmfao",0
9525,Fuck that bitch,0
9526,Fuck that hoe!,0
9527,Fuck that hoe.,0
9528,Fuck that hoe??? thats exactly what dese hoes doin. Gettin fucked nd yall niggas the one to blame,1
9529,"Fuck that new bitch , that you think you found.",0
9530,Fuck that nigga's shit up! Olivia's pussy got Fitz going batshit!!!,1
9531,Fuck that niggah he so weak he cant tell that you a freak,0
9532,"Fuck that niggah he so weak, he cant tell that you a freak",1
9533,Fuck that shit I'm out this bitch,0
9534,Fuck that stupid bitch.. &#128530;,0
9535,"Fuck the church you attend , fuck your god, fuck the nigguh you call the savior . It's a fucking new world order baby",0
9536,Fuck the club. Especially Dallas clubs. Nothing but stank pussy and thirsty niggas.,0
9537,Fuck the courts!!! How is a $35 fine add up to $445 MF dollars bitch??,0
9538,Fuck the cowboys the giants the redskins #EaglesNation #BleedGreen,0
9539,Fuck the rockets and everything they get with d Howard bitch ass. Signed bitter laker fan. Lol,0
9540,Fuck them bitches&#128557;&#128557;&#128557;,0
9541,Fuck them hoes you got that award already.,0
9542,Fuck them kids bitch,0
9543,Fuck these bitches RT @user: Stop women bashing RT @user Them women don't exist in this generation.,0
9544,Fuck these hoes im gone &#9996;&#65039;,0
9545,"Fuck this I need a fat bitch, these skinny bitches ain't hungry for da mula hahaha",0
9546,Fuck this bitch idc #TGIF,0
9547,Fuck this fuckin bitch and her stupid analysis bullshit,0
9548,Fuck this hoe ass professor she looks like an extra from Halloween town.,0
9549,"Fuck this mexican bitch she talks too much, she thinks she's an ivy league scholar.",0
9550,Fuck u 2 bitch call the cops,0
9551,Fuck u niggas gonna do not a mfka thing oh bitch ass wack ass nigga y'all some fake ass people,1
9552,Fuck what a bitch saying the hood love me,0
9553,Fuck what rappers say bitch I am LA,0
9554,"Fuck what you think. I think them bitches produced the FUCK outta some shit. 

Telling you I STILL rock out to the vast majority of No Skits",0
9555,Fuck wit us and we tweakin hoe,0
9556,Fuck with us you know we tweakin hoe,0
9557,"Fuck wnba , fuck dykes on my set #GotNoSet",0
9558,Fuck ya main hoe now she claimin mob hav her brake ya heart wen I rob ya inda daark,0
9559,Fuck you and the bitches you talking to,0
9560,Fuck you bitch I have to fucking piss I take 30 seconds you take 5 fucking minutes &#128545;&#128545;&#128545;&#128545;,0
9561,Fuck you bitches who send dudes to child support court just because you're petty,0
9562,Fuck you bruh Ima look at your young bitch..,0
9563,"Fuck you faggot ""@user: Grow up RT @user I'm gonna be an old ass man STILL playing video games""",1
9564,Fuck you fuck you you stupid cheating bitch go lick a dick and die ur a stupid nigger bitch,1
9565,Fuck you ghetto ass coons,1
9566,Fuck you niggah I'm cold &amp; my aunts said no more throwing people in so I'm going to take a shower &#128524;,0
9567,Fuck you then bitch shove that work up your A-S-S,0
9568,Fuck you tweetin me emojis for faggot RT @user: @user &#9786;&#65039; http://t.co/R6UeWFUr8W,0
9569,"Fuck you, #BobCostas! That football SCUM woulda stabbed his gf to death and slit his wrists instead of shooting. Yer a fool.",0
9570,"Fuck you, hoe ass nigga RT@user The white-fronted parrot is the only other species besides humans that French kiss as a prelude to sex.",0
9571,"Fuck your dreads fire it up hoe rt while we watch ""This Is The End""",0
9572,"Fuck! ""Hostess to liquidate if Bakers&#8217; strike continues through Thursday; end of Twinkies..."" - http://t.co/gtWmJmGT",0
9573,Fucked the shit out yo bitch earlier she said she couldn't stand straight,0
9574,Fucked up when a freak hoe tell you ya posed to be homeboy was pillow talking too .. #FukNiccas,0
9575,"Fucked your bitch, just met her &#128527;",0
9576,Fucken pussy,0
9577,Fuckin pussies passed out.,0
9578,"Fuckin' #faggots, man. #science knows these FUCKS can't procreate without the help of ""breeders"" but we treat them #fancy? #sin",1
9579,"Fuckin' moron, snortin' oxycontin, wearin' cotton, oxymoron, like buff faggots playin' sissy dikes",0
9581,Fucking bitches never hit a nigga back up,0
9582,Fucking cunts.,0
9583,Fucking douche bro. You're a fag,0
9584,"Fucking faggots @user aren't from or live in DC, Maryland or VA",1
9585,Fucking flake ass bitches,0
9586,Fucking gook,1
9587,Fucking hate ghetto girls I swear bruh,0
9588,Fucking hate ghetto girls bruh,0
9589,Fucking hate my coon ahh uncle,1
9590,"Fucking lying cunts man, gotta love them",0
9591,Fucking pussy bruh lol,0
9592,Fucking redneck queers and their game invites,1
9593,Fucking thirsty bitches,0
9594,Fucking told all of you bitches. http://t.co/DiF6d6EYin,0
9595,Fucking trash @user,0
9596,Fucking twat RT @user: Xavi checking the grass HAHA http://t.co/hrHEyyoIrp,0
9597,Fucking with these hoes nigga don't be no dumby,1
9598,Fuckkkk this faggot commie http://t.co/RD81TnCo4f,0
9599,"Fuckkkkk!!! My nig a g tho, he gonna come back",1
9600,Fuhk you you hoe I don't want you back classic joint http://t.co/RSTFFagdwY,0
9601,Fuk dat bitch lol @user voice,0
9602,Fuk u bitch http://t.co/YezHxQVy02,0
9603,Fuk wit a real nicca,1
9604,Fukn wit my nicca Luey boi .. Smoking gas .. Jus kickn shit .. #WhereYallAtWitIt,0
9605,Funnie watching my nig interview on ESPN,0
9606,"Funniest yt comment I ever received was ""Niggers gonna nig *shrugs*"" .. lmao racist muthafucka caught me off guard",1
9607,Funny 2 see gay men with #grindr profiles bitch on tv about privacy rights.,0
9609,Funny thing is....it's not just the people doing it. It's the people who seeing these pics and judging the birds. Just as wrong.,0
9610,Fuuuuuck you you stupid fucking cunt,0
9611,Fuuuuuuuuck that bitch. #Snowpiercer,0
9612,"G's up, hoes down, while you motherfuckers bounce to this.",0
9613,GA Charlie @user @user @user @user @user @user,0
9614,GA Charlie @user @user @user @user @user @user @user @user @user,0
9615,"GEEZ..... I think #NorthKorea may be right. #BarackObama is a monkey! Surely acts like one. 
 http://t.co/y09Waoe4EM&#8221;",1
9616,"GIRL! Trying to put dem bitches on, too! RT @user: In AutoZone trying to buy the correct wiper blades for my car http://t.co/tifQceESts",0
9617,GM....don't be the bird that didn't get the worm today #GoStampsGo84,0
9618,GOAT RT @user Nitty had bitches rubbin his beard and stomach at the same time in Jollies.. LEGENDARY,0
9619,GOOD Music &gt;&gt;&gt;&gt;&gt; Young Money fags,0
9620,GStar suspenders got a bad bitch bitch,0
9621,GTA online today bitch ass niggas,0
9622,GTFOH u bitch ass ref,0
9623,"GUYS, I just walked into an office, and the secretary has a bird. Looks like I may just find out for myself. http://t.co/T9U4VGWJWv",0
9624,GUYSSSSS YOU KNOW WHAT THAT MEANS &#128515;&#128515;&#128515;&#8220;@user: @user maaan :( most of my friends are hoes this can't be true &#128554;&#8221;,0
9625,Gab and Bri both fell asleep on me. #hoes,0
9626,Gabby is back bitches step aside,0
9627,Gabby is hella ghetto,0
9628,Gabby is such a hoe,0
9629,Gabby's a bitch and has three accounts,0
9630,Gabby's a bitch and has two accounts,1
9631,Gaga is that bitch who probably gives A+++ lapdances.,0
9632,"GahDamn I got bitches, damn I got bitches, damn I got bitches, wifey, girlfriend, and mistress!!",0
9633,Game 126 Preview: Houston #Astros at New York #Yankees http://t.co/sVg7dIIcZG,0
9634,Game 128 Preview: Houston #Astros at New York #Yankees http://t.co/ughVRRdirz,0
9635,Gang gang bitch&#128165;&#128299;,0
9636,Gansitos are ATG beaner candy,0
9637,Gary's girl was a tranny. RT @user: I wonder what would have become of @user if he'd written 'Gary's Girl'.,0
9638,Gas is always cheaper in the ghetto,0
9639,Gasoline RT @user: 12. What did the last pussy you had taste like?,0
9640,Gator's bitches best be usin Jimmy's !,0
9641,Gator's bitches better be using jimmies,0
9642,"Gave a homeless guy a couple bucks today and didn't even say thank you, just walked away Ha okay!! Ungreatful son of a bitch.",0
9643,Gave dat bitch da Spirit of the Dragon,0
9644,"Gave her that ""move it lil nigger"" push smh.. http://t.co/EKdSI8pQdD",1
9645,Gave that bitch an E pill ... Bitches love fucking wit they EX,0
9646,Gay ass hillbilly intro song,0
9647,Gay ass nigga &#128514;&#128514; bitch you thought you thought,1
9648,Geeked out my mine I think this bitch done stole a 50,0
9649,Geno Smith &gt; Alex bitch Smith's trash overpaid ass,0
9650,George Rockwell (2 of 3) Speech at Lynchberg Armo&#8230;: http://t.co/5LFXMdYU2g Proud to say my Uncle Kelly was at this speech in 63.,0
9651,George michael such a fag,1
9652,German gay guy left in critical condition after being fag bashed in Belgrade http://t.co/6hOFBlxAuL,0
9653,Get a &#8220;dope new job&#8221; bruh RT @user: Good luck pussy RT @user: Interview aka MONEY TIME!,0
9654,"Get a bitch, break a bitch",0
9655,"Get cunts to threaten me, not bothered. I'd happily hit up a big massive group ae third years or something hahaha. #dropkickkk",0
9656,"Get here! MT @user: #Sierra #skiers, @user offers a fun break from the slopes. Sweet #deal: http://t.co/otJ5Uxqbna
#TravelNevada",0
9657,"Get my name tatted, right by ya pussy &#128137;&#128008;&#128700;",0
9658,Get on your mutha fucking shit hoe.,0
9659,Get on your shit hoe.,0
9660,"Get out granny long-johns rednecks..for your cold bones from very cold ""Polar Vortex, The Sequel""! DoG http://t.co/ZXuxFXPzI7",0
9661,"Get some H&#228;agen-Dazs ice cream bars, a whole lot, make sure chocolate, gotta have chocolate, man. Some popcorn, red popcorn, graham crackers",0
9662,Get tf off joseline pussy!!!! Like damn,0
9663,Get the fuck over yourself fag. You're an undercover hooker and actually use weave cause you're balding. You are NOT cute.,0
9664,Get these hoe ass fuckboys off the stage. #VMAs,0
9665,Get this bitch off my TV bruh,0
9666,Get this monkey off my back...,0
9667,Get two birds stoned at one time.,0
9668,Get yo bitch jumped by 6 nigguhs,0
9669,Get your nasty ass out of my snapchat bitch,0
9670,Get your own picture bitch.,0
9671,Get your slow ass out my way #bitch,0
9672,Get your weak ass juco highlights off twitter hoe,0
9673,"Gettin a lil midnight snack, best po-boys in town Genes with my nigs @user and nick_swag_is_504 http://t.co/HHom4NxAKd",0
9674,Gettin bitches was never hard I just settled down cause that start got corny an my girl thurl &#128175;,0
9675,Gettin drop top dat hoe,0
9677,"Getting hit off a cunt thats about 6 foot sideways and a cunt that was in the army lol, i dini care, yous are fuckin laughable",1
9678,Getting niggaz to discuss more than sports hoes and rap music is impressive but SO HARD TO DO!,0
9679,Getting off twitter jigg trynna stress me out more I don't need this type of heat&#128553;,0
9680,"Ghetto ass bitches came in my job talm bout sum ""o yes u daddy down"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",0
9681,Ghetto bird can't fly away from my hood,0
9682,Giants secondary lookin like trash,0
9683,"Giants vs. stinky birds Sunday 
...think Ima make some wings &#128522;",0
9684,Giants you bitch,0
9685,Gillette is for pussies,0
9686,Gimme another beer bitch!,0
9687,Gimme my grade bitch you know wat I'm trying to spell,0
9688,"Girl don't hide that pussy, you should be the type to provide that pussy",0
9689,"Girl like 19 pics of mine on Instagram this morning while I was working, when I saw that I thought ""this bitch need a life""",0
9690,Girl you eating more pussy then me girl you should have been a nigga,0
9691,"Girls are so fucking grimy today, keep your vagina in your pants you dirty hoe",0
9692,"Girls be like ""1/13/13 I love you babe &lt;3"" bitch isn't that today?",0
9693,"Girls be like ""10/23/12 I love you babe &lt;3"" hoe isn't that today?",0
9694,Girls be looking for reasons to do hoe shit,0
9695,"Girls be tripping with that ""you got hoes"" shit, I do know other girls that are my friends!",0
9696,Girls that wear colored jeans &#128525;&#128527;&#128076;,0
9697,Girls the days be confused hoes ain't nobody got time fo that !,0
9698,"Girls wanna meet a man with plans and ambition and a boy on a ""pussy hit "" mission..",0
9699,Girls watch out for hoes who always have something to say bout your man bc they will be the main one tryin to fuck him behind your back,0
9700,Give a bitch 2 or 3 pumps &amp; that's it.,0
9701,Give a hipster bitch a yellow stick now she suckin dick in the hood and shit -Othot,0
9702,"Give me 3 wishes, I wish, I wish, I wish you would bitch.",0
9703,Give me head an kiss yah nigga u a ill bitch,0
9704,Give me head and kiss to nigga you a eww bitch,0
9705,Give that hoe an Oscar she stay acting crazyy!!,0
9706,"Give these hoes 20,000 followers you got a whole new bitch",0
9707,Give us our credit bitch.. We went out there &amp; took that W. http://t.co/m5V4XKG7BY,0
9708,Giving you that trailer park trash. #transformthursday #ladykimora #vegasqueens #vegasshowgirls http://t.co/5BbMhApHrD,1
9709,Glad I ain't got no bird legs &#128514;,0
9710,Glad I bossed up on my old hoes &#128170;,0
9711,"Go UTES! You got Playboy bitches, disrespectful players, and a bunch of spoiled hipsters at your school, so I'm cheering for you. #not",0
9713,"Go cry about it joey.
Just like the little bitch you are",0
9714,Go watch nick jr. Childish ass bitch &#8220;@user: The nicks are playing ?&#8221;,0
9715,God I would sell both my nuts to watch LeBron tear his ACL right now and watch all those pussies kill themselves,1
9716,God bless the dumb and retarded,0
9717,God bless the dumb niggas who trust these hoes,0
9718,God dam man that freestyle is so retarded that its fumny af omg,0
9719,God damn birds,0
9720,God damn flappy birds weak ass,0
9721,God damn zebras every Virginia possession the whistle blows geeze.,0
9722,"God made male and female blades of grass. Every living thing must reproduce itself to stay on this Earth: birds, bees and grass. Sex=Natural",0
9723,God my tweets are so ghetto,0
9724,God people can be so mean. This Asian guy held the door for these girls and they said they were surprised he could see it with his slant eye,0
9725,God you're a faggot if you dont think superman is the best superhero,0
9726,Goes ape shit on my ass like nigggga tf you doin&#128545; i hust saved yo life so i pushed her ass into the the wall then she calmed down again&#128553;&#128529;,0
9727,"Going comfortable then a hoe today, gotta be relaxed for prom &#128526;&#128076;",0
9728,Going for a bitch nigga neck cause nigga am Rollin,0
9729,Going hard bitch swear I'm on my job throw a quake in the air call that shit a lob,0
9730,"Going out with bad intension... Keep yo girlfriends inside, and I'm not just saying it ask my nigs I mean it",0
9731,"Going through my computer and found the ""Shake that monkey"" video we made freshman year in Dillard! &#128514;&#128514; @user was Too Short",0
9732,Going to California today for some analyzer training. Going into Dick Whitman mode. Wish I had a tan colored suit to wear for the flight.,0
9733,Going to get my ID today fucking finally I'll see you retards soon,0
9734,Going to the creek with my bitches tomorrow,0
9735,Going up to the view point and seeing star child..... What the monkey,0
9736,"Goku, shutting down hoes since 1984 https://t.co/RETjvhgj1H",0
9737,Gold diggin ass bitch lol,0
9738,Golden Oreos are the best,0
9739,"Goldiggers wanna marry me, somebody tell them hoes to see therapy.",0
9740,Goligoski must bleed. He should also leave via ambulance. I guess Sill is the closest thing they have at a McGrath. Hit that bitch.,0
9741,Gone bust it open for a real nicca &#128540;&#128540;,0
9742,Gonna drink and talk about bitches that I've almost had.,0
9743,"Gonna make a chicken sandwich, put half a bottle of tapatio on that bitch, and figure some shit out",0
9744,Gonna shower for the sole purpose of shampooing my beard.,0
9745,"Gonna straight hip check the next hillbilly who tries to apply the term ""derecho"" to a run-of-the-mill thunderstorm. #WVWX",0
9746,Gonna surprise earl with a tranny. Best 450 ever fucking spent? Yes,0
9747,Good Mernin faggots http://t.co/3ZPTPqFkTl,1
9748,Good Morning to lightskin dyke bitches with Steven Segal ponytails.,1
9749,Good Morning to you hoes and pimps.,0
9750,Good day spent with my faggot,0
9751,"Good day, honkies.",0
9752,"Good day, honkies. ...I said GOOD DAY! ...honkies.",0
9753,"Good even-ink, honkies!",0
9754,Good evening Charlie and friends @user @user @user @user @user,0
9755,"Good lord, I never met a bitch like this before",0
9756,Good luck coming to see us in Vegas. That's where all the bitches are at &#128514;&#128536;,0
9757,Good morning Charlie @user @user @user @user @user @user @user @user @user @user,0
9758,Good morning Monday I have my truck money full tank and I didn't do any homework. Your my bitch Monday,0
9759,"Good morning Twitter. Make today a positive one. If you can't do that, beat up as many meanie-faces as possible. Also, I hate flappy bird.",0
9760,Good morning coons.,1
9761,Good morning ig .... Giving u white trash body &#128128;&#128128;&#128128; #turntup #webad #wepretty #gayvegas&#8230; http://t.co/w9QI4bIlKT,0
9762,"Good morning, you hoe ass niggas. *Pimp C voice*",0
9763,Good ol' Charlie. #wwc http://t.co/U3kkrlwOqk,0
9764,Good pick birds,0
9765,Good pussy change ya life! &#128514;&#128557;,0
9766,Good they trash RT @user: Niggas ate most of my chips ahoy cookies and the cookies havent been in the house 20 hours yet,0
9767,"Good thing about you hoes, u aint hoes forever. ur expiration date will come to",0
9768,Good thing my brother loves me more than all you bitches thoo. He woke his ass up after working all night to drive me to school. Thats love.,0
9769,"Good weed, bad bitch. Got these hoes on my dick like Brad Pitt.",0
9770,"Good! She's a ghetto thug! &#8220;@user: ""So FPD just arrested @user for being in the street. #Ferguson&#8221; https://t.co/puIwlUnBIz&#8221;",0
9771,Goodbye hop plants ! Time to dink u!!!! Luv it!!! http://t.co/ImsIE8MKJm,0
9772,Goodbye x Young Dolph featuring Trinidad James &amp; Shy Glizzy,0
9773,Goodmorning bitches #ladykimora #sandiego @ Water front San Diego http://t.co/QMuIEPcLJC,0
9774,Goodmorning uu bitch ass niggas !!!,0
9775,Goodnight bitches (with a lisp),0
9776,Goodnight my real nigga/bitches http://t.co/OKonokbscv,0
9777,Goodnight pretty bitches n real niggas fuck da rest,0
9778,Goofy ass. lmfaoo make a niggah laugh,0
9779,Gorgeous RT@user: Calico Maine coon cat http://t.co/jalyL7h60f,0
9780,Got 1 baby mama no bitch no wife ....,0
9781,"Got 2 bad bitches with me, Molly and aquafina",0
9782,Got a badass bitch just bouncin on my dick @user,0
9783,Got a bitch so bad you can't afford to fuck.,0
9784,Got a couple thou den I get a couple shooters Fa dat couple thou mane my niccas will shoot ya &#128591;,0
9785,Got a iPhone for business but the sidekick is for the bitches &#127926;,0
9786,Got a lil bitch from the 916,0
9787,"Got a new bitch and she got ass, lookin at my ex like yeah i know you mad",0
9788,Got a red ass bitch wid a red ass pussayyy,0
9789,Got all the black bitches mad cuz my main bitch vanilla,0
9790,Got another nigga's bitch in my bed right now,0
9791,Got chunky marmalade today of a greatful customer for my service over the past 2 yrs #PostieTweet #ServiceMatters http://t.co/pSEnGvyxrw,0
9792,Got damn man hung tf over like a bitch,0
9793,Got damn the Lakers trash....,0
9794,Got good pussy. But ion eat her tho.,0
9795,"Got hit on by a 70 yr old cripple...&amp; thinking, even if I were to accept your sexual advances there wouldn't be much you could do about it.",0
9796,Got ketchup on my swim trunks... Sum bitch,0
9797,Got my mind made nicca ... Fuk u pay me!,0
9798,"Got my own place , pay my own bills &amp; rent &amp; 2 jobs. Tf am I worried about a next bitch for?",0
9799,"Got my shit changed doe , find the PW now bitches ! Haha",0
9800,Got my vans on.. My pockets chunky,0
9801,Got myself a new job bitches! &#128074;,0
9802,Got one bitch in economy and one bitch back in coach.,0
9803,"Got the Vector Job, bitch.",0
9804,Got these hoes lurkin got these niggahs talkin,0
9805,Got this bad Spanish bitch &#128514;&#128079;&#128076;&#128527;&#128536; .,0
9806,Got to 18 on flappy bird...,0
9807,Got to 8 on flappy birds can you say happiest girl on earth,0
9808,Got uh bitch dat set it off like Jada Pickett &#128130;&#128176;&#128176;&#128293;&#128299;&#128299;,0
9809,"Got up to get food, dropped a fruitsnack and my dog went ape shit and woke the whole house up.&#128553;",0
9810,"Got ya crackas, spics, chinks, and carpet riders but no niggas MLK ain't fight for nothing #GimmeABlackEmoji",0
9811,Got you're bitch panties niagra falling,0
9812,Got your bitch over here combing my hair for me. http://t.co/K6J3NMRmZW,0
9813,Got your bitch with me right now.,0
9814,Gotchya bitch,0
9815,Gotta bad red bone that look something like Ashanti,0
9816,Gotta bitch with some church's chicken thighs,0
9817,Gotta go get a haircut ASAP tomorrow ain't no bitches looking at me right now. And today they all was out. The frustration.,0
9818,Gotta keep the sox down while they're down! #RedSox #Yankees #mlb,0
9819,"Gotta love rednecks. Loud, stupid, stubborn, and full o schitt.",1
9820,Gotta love the undignified sprint across the yellow light to transfer buses because the first one was dawdling,0
9821,Gotta missed call from yoooo bitch,0
9822,"Gotta put it back in rotation RT @user: @user ain't heard u say...""you lil stupid ass bitch"" in a minute fam u slackin lol",0
9823,Gotta question the nicca standing next to you cut em off,0
9824,Gotta smile dat drive bad bitches crazy,0
9825,Gotta watch these hoes &#128064;,0
9826,Gov. Rick Scott Kicks Charlie Crist&#8217;s Ass http://t.co/YasZ6yXfwc http://t.co/RDmCnzyGbE,0
9827,Gov. Rick Scott Kicks Charlie Crist&#8217;s Ass http://t.co/x6kOQsVCUa,0
9828,Graham crackers and hazelnut coffee are my fave &#128152;&#9786;&#65039;,0
9829,"Grandma's Homemade Potato Soup - An old fashioned, simple, chunky potato soup like Grandma made, wit http://t.co/ZV8ZsmHNlm",0
9830,"Grandma: ""(Macon) is a rinky dink mosquito-filled cop-infested swamp."" LMAO",0
9831,Grant bitches more than a 14 year old white bitch,0
9832,"Grats to Haye, still a bitch though",0
9833,Great lead battle and then Ricky hits Danica for a yellow. Oh boy. #NASCAR,0
9834,Green grass and tree trash. http://t.co/SO9C7g3FQ5,0
9835,Greinke you sneaky son of a bitch you,0
9836,Gresham Road Soldier BoulderCrest Soldier and I told my bitch to quit me cause I'm never gone propose&#8230; http://t.co/fvOjGH6bP8,0
9837,Grow up &#8220;@user: RT&#8220;@user: just because a nigga has hoes doesn't mean he doesn't love you&#8221; http://t.co/kkdH6DtlFL&#8221;,0
9838,Grow up bitch,0
9839,"Grr... Woke up ickblah. Congestion ew chunky bloaty gross. Missed the gym. 1 1/2hr wait for the Dr. 
 Boo Friday. 
#whineytweet",0
9840,Grusty hoe,0
9841,Gtta fly bitch and she stand out!,0
9842,Gucci cut throat use to stay next door his kenfolk limousine bitch pouring up ya rent money,0
9843,Gucci feel like jeezy pussy outchea you tried to kill me and wasn't successful. Nigga lucky Gucci ain't tried to down him,0
9844,Gucci fucked a lot more famous bitches but he the type to not have to speak on it.Wonder who opened their mouth?,0
9845,Gucci mane on a bitch,0
9846,Gudnight keep that pussy tight,0
9847,"Guess I'll have to add Robin Williams right next to Charlie Chaplin.
Now Adam Sandler remains my only favorite comedian left.",0
9848,"Guess who just got an apartment in downtown Columbus? That's right bitch you guessed it, this guy.",0
9849,Guess who's a little bitch? http://t.co/Hl6SwLYGfV,0
9850,Gum drop looking bitch commenting on peoples looks,0
9851,"Guy tweets: I wanna eat some pussy

Follower replies: facts! 

Girl tweets: I wanna suck some dick

Follower replies: hoe!!!

NOT FAIR",0
9852,Guys now and days act like they don't care because pussy is easy but that's not the only thing that matters &#128079;&#128079;&#128079;,0
9853,Guys say bros before hoes. I say food before dudes.,0
9854,Guys so quick to talk shit to a bitch they would kiss ass to .,0
9855,Guys that struggle to get pussy are the main niggas that bad talk women. He could get more pussy if he can learn how to stfu and chill,0
9856,H8 fake bitches,0
9857,"HAHA &#8220;@user: ""If ANY of you bitches even THINK about attacking me in the elevator...."" http://t.co/cp2C1iQria&#8221;",0
9858,HAHAHAHA I'm so happy that bitch just spilt all her coffee everywhere,0
9859,"HAHAHAHAHAHA RT ""@user: 1st i stop swimmin den i fuq ur bitch""",0
9860,HBA trash,0
9862,"HOT #ISIS SOCIAL MEDIA PHOTO: Laughing Jihadis Get Baby To Kick Severed Head &#8211; ***warning, graphic*** http://t.co/XdpSzwj6sK #lnyhbt #tgdn",0
9863,"HOT ISIS SOCIAL MEDIA PHOTO: Laughing Jihadis Get Baby To Kick Severed Head &#8211; ***warning, graphic*** http://t.co/7Zr8daxNg4 #tcot #pjnet",0
9864,"HOT ISIS SOCIAL MEDIA PHOTO: Laughing Jihadis Get Baby To Kick Severed Head &#8211; ***warning, graphic*** http://t.co/P4MiSIV5A1 #tcot #pjnet",0
9865,HOW &#8220;@user: Deep Fried Sweet Tea on a graham cracker crust at State Fair of Texas (via @user) http://t.co/KVzhlmCsls&#8221;,0
9866,"HYSTERICAL!! Calling BHO a monkey! #NorthKorea &lt; may be a bunch of assholes, but that comment made me belly laugh!!!",0
9867,Ha bill bellicheck wouldnt give an interview what a pussy!!!! Hey bill karmas a bitch!!!!!!!!,0
9868,Ha bitch,0
9869,Ha dat bitch in jail,0
9870,Ha.. Who can get the pussy quicker these days,0
9871,Ha.. yous a lonely hoe,0
9872,Had to block that bitch. Soooo annoying&#128530;,0
9873,Had to change my shit up on u hoes,0
9874,Had to do another phone sweep! aka delete these hoes from my contacts,0
9875,Had to get that hoe shit off my TL,0
9876,Had to touch a yung nicca up real quicc last nite &#128514;&#128514;,0
9877,Had yo main bitch gettin high..,0
9878,Hah a big LOL to all the tacky faggots,0
9879,Haha I'll shoot you and that bitch I guess my gun is bi,0
9880,Haha Tanaka went Yankee. So sorry Bums!,0
9881,Haha a private industry birthday is needed to all who have celebrated our bday the past month I can't wait for ours! I see you nig**s lol &#128513;,0
9882,Haha bitch ass gucci,0
9883,"Haha i call my girl a bitch, only cuz she calls me one &#128540;",0
9884,Haha macklemoore was just on my ferry boat bitches. That black caddy !,0
9885,"Haha niggah @user gave up , can't keep up with me &#128540; loser !",0
9886,"Haha, Yankees fans are bent out of shape about the Hu27le graphic",0
9887,Hahah its funny how all the little dumb hoes want to follow you nigga just to be all up in your ass like bitch the fuck you kreepen fo?,0
9888,Hahaha I see you niggah &#128064;&#128517;,0
9889,Hahaha I'm fucking weak! RT @user: He used to abuse this pussy ...... Lmfao,0
9890,Hahaha high school what a joke more like fake bitches an dumb niggas gather here,0
9891,Hahahaa so people can't parent differently...? Twitter is fuckin trash ahahahha http://t.co/b6koSBMzBz,0
9892,"Hahahaaha my teacher just realed these thots. She said ""You need to stop acting ghetto cause its not cute""",0
9893,Hahahaha fucking pussies @user @user @user,0
9894,Hahahaha manziel is a faggot and the browns will ruin him. Win win for me,0
9895,Hahahahaa fuckin crow looking bitch,0
9896,"Hahahhahaa RT @user: Your boyfriend trash ma, stop tryna convince yourself otherwise in these tweets",0
9897,Hair pulling during sex is just a way of letting her know that her pussy is good,0
9898,Haley was called a raghead &amp; accused of adultery and she skyrocketed in the polls. y&#8217;all think Sheheen didn&#8217;t notice that?,0
9900,Half of yall hoes anyways. So the ones with thigh gaps get a friend without em. Have a nigga fuck yall both and ask him who got better pussy,0
9902,Half these bitches be playin because but im far from a lamee,0
9903,"Half these females with these twitter names like ""eat my pussy"" ain't even about that life bro..",0
9904,Halloween is a hoe holiday,0
9905,"Halloween's over, and bitches still playing roles.",0
9906,Hand me a brew and I'll chug it,0
9907,Handicap sticker bitch I park where I want.,0
9908,Hanging out with guys does not make you a hoe,0
9909,Hanging with daney and ari today !!! &#128556;&#128556;&#128556;&#128556; my bitches !,0
9910,Hanging with my bitches I couldn't be more happy #thegoodlife,0
9911,Happy 18th to these main bitches!!! Take it easy on the cigs! @user @user http://t.co/aa7z9X1KUw,0
9912,Happy Bday ya bitch you!! @user,0
9913,Happy Birthday hoe!!! I'll always love you even if we go a year without talking bc you're petty you're still my sister&#128514;&#128149;&#10084;&#65039; @user,0
9914,Happy Birthday nigguh keep your blunts fat and your cups filled :) @user,0
9915,Happy Birthday to this fag! @user,0
9916,Happy Columbus Day! Even #BillMaher likes #cocaine and #Columbus!!! What the fuck is wrong with you #liberals? Fuckin' #moron #retards....,1
